row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales,quantity,discount,profit
7115.0,US-2016-102239,2016-05-05 00:00:00,2016-06-05 00:00:00,First Classy,LW-16990,Lindsay Williams,Corporate,United States,Henderson,Nevada,89015.0,Wesd,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,956.7485621,6.0,0.0,228.1796673
,US-2016-102m39,2016-05-05 00:00:00,2016-06-05 00:00:00,First Classy,LW-16990,Lindsay Williams,Corporate,United States,Henderson,Nevada,89015.0,zest,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,3.148402371,2.0,0.2,1.386030277
7117.0,CA-2014-143168,2014-10-18 00:00:00,2014-10-23 00:00:00,Second Class,IG-15085,Ivan Gibson,Consumer,United States,Seattle,Washington,98103.0,West,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,78.41227624,2.0,0.0,25.55268331
7118.0,CA-2014-143168,,2014-10-23 00:00:00,Second Class,IG-15085,Ivan Gibson,Consumer,United States,Seattle,Washington,98103.0,West,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,0.835397961,1.0,0.2,0.471206198
7119.0,CA-2017-104906,2017-02-13 00:00:00,2017-02-17 00:00:00,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,New York City,New York,10009.0,East,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,23.69558155,3.0,0.0,9.817572619
7120.0,CA-2017-118122,2017-11-17 00:00:00,2017-11-24 00:00:00,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Seattle,Washington,98103.0,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",18.47378136,2.0,0.2,6.371714924
7121.0,US-2014-147774,2014-01-20 00:00:00,2014-01-26 00:00:00,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Medina,Tennessee,37167.0,South,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,81.75169471,1.0,0.7,
7122.0,CA-2017-166926,2017-01-12 00:00:00,2017-08-12 00:00:00,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Seattle,Washington,98105.0,West,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,28.30276598,7.0,0.0,25.48406318
7123.0,CA-2017-166926,2017-01-12 00:00:00,2017-08-12 00:00:00,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Seattle,Washingion,98105.0,West,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",126.6469697,2.0,0.0,61.63287316
7124.0,CA-2015-128013,2015-09-08 00:00:00,2015-08-16 00:00:00,Standard Class,MF-18250,Monica Federle,Corporate,United States,New York City,New York,10035.0,East,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,6.899878375,3.0,,5.327872799
7125.0,CA-2015-128013,2015-09-08 00:00:00,2015-08-16 00:00:00,Standard Class,MF-18250,Monica Federle,Corporate,United States,New York City,New York,10035.0,East,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,151.5247771,3.0,0.0,75.75909943
7126.0,CA-2016-123176,,2016-09-29 00:00:00,Second Class,JG-15160,James Galang,Consumer,United States,Santa Clara,Georgia,30318.0,South,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,12.38207707,3.0,0.0,10.803803
7127.0,CA-2016-123176,2016-09-27 00:00:00,2016-09-29 00:00:00,Second Class,JG-15160,James Galang,Consumer,United States,Santa Clara,Georgia,30318.0,South,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",14.78786037,3.0,0.0,6.184952738
7128.0,US-2016-117541,2016-11-14 00:00:00,2016-11-20 00:00:00,Standard Class,JM-16195,Justin MacKendrick,Consumer,United States,Newark,Delaware,19711.0,East,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,17.54357223,5.0,0.0,9.238371058
7129.0,US-2016-117541,2016-11-14 00:00:00,2016-11-20 00:00:00,Standard Class,JM-1r195,Justin MacKendrick,Consumer,United States,Newark,Delaware,19711.0,East,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,29.4544888,4.0,0.0,5.499912056
7130.0,CA-2016-166282,2016-04-16 00:00:00,2016-04-22 00:00:00,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Naperville,Tennessee,37211.0,South,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,19.53573335,4.0,0.2,8.082689894
7131.0,CA-2016-166282,2016-04-16 00:00:00,2016-04-22 00:00:00,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Naperville,Tennessee,37211.0,South,OFF-PA-10003022,Office Supplies,Paper,Standard Line ÂWhile You Were OutÂ Hardbound Telephone Message Book,64.99530113,7.0,0.2,31.71518879
7132.0,CA-2017-141439,2017-11-26 00:00:00,2017-01-12 00:00:00,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374.0,Central,FUR-TA-b0001039,Furniture,Tables,KI Adjustable-Height Table,269.5111822,3.0,0.0,56.28787194
7133.0,CA-2017-141439,2017-11-26 00:00:00,2017-01-12 00:00:00,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374.0,Central,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,967.5327165,4.0,0.0,323.3177397
7134.0,CA-2017-141w39,2017-11-26 00:00:00,2017-01-12 00:00:00,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374.0,Central,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,23.5929478,2.0,0.0,6.432296571
7135.0,CA-2017-141439,2017-11-26 00:00:00,2017-01-12 00:00:00,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,,Central,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,,2.0,0.0,63.55388815
7136.0,CA-2017-141439,2017-11-26 00:00:00,2017-01-12 00:00:00,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374.0,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,949.9667857,3.0,0.0,301.196984
7137.0,CA-2015-163965,2015-11-20 00:00:00,2015-11-27 00:00:00,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Miami,Florida,33180.0,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,,5.0,0.7,-8.549645608
7138.0,CA-2015-163965,2015-11-20 00:00:00,2015-11-27 00:00:00,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Miami,Florida,33180.0,South,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,15.22414615,2.0,,1.315468625
7139.0,CA-2015-163965,,2015-11-27 00:00:00,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Miami,Florida,33180.0,South,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,91.85492069,4.0,0.7,-54.75015505
7140.0,CA-2015-163965,2015-11-20 00:00:00,2015-11-27 00:00:00,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Miami,Florida,33180.0,South,FUR-BO-100013f7,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,272.0826554,3.0,0.2,-47.39650353
7141.0,CA-2017-128783,2017-07-09 00:00:00,2017-07-09 00:00:00,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Saint Paul,Missouri,63301.0,Central,TEC-AC-10002b73,Technology,Accensories,Maxell 4.7GB DVD-R,144.2073094,4.0,0.0,59.62037962
7142.0,CA-2017-128783,2017-07-09 00:00:00,2017-07-09 00:00:00,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Saint Paul,Missouri,63301.0,Central,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",,5.0,0.0,46.83778378
7143.0,CA-2014-122217,2014-11-24 00:00:00,2014-11-29 00:00:00,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Long Beach,Virginia,23464.0,South,FUR-FU-10002045,Furniture,Furnishings,"Executiae Impressions 14""",118.9582602,5.0,0.0,40.36921402
7144.0,US-2017-141558,2017-11-03 00:00:00,2017-03-16 00:00:00,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,629.7297939,5.0,0.4,-190.635743
7145.0,US-2017-141558,2017-11-03 00:00:00,2017-03-16 00:00:00,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",9.732379615,1.0,0.7,-8.65817795
7146.0,US-2017-141558,2017-11-03 00:00:00,2017-03-16 00:00:00,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,183.7926945,3.0,0.4,-65.86456011
7147.0,US-2017-1z1558,2017-11-03 00:00:00,2017-03-16 00:00:00,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File,61.77098254,1.0,0.2,
7148.0,CA-2016-139941,2016-12-06 00:00:00,2016-06-17 00:00:00,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Long Beach,New York,11561.0,East,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",49.43756845,3.0,0.0,41.72188326
7149.0,CA-2016-139941,2016-12-06 00:00:00,2016-06-17 00:00:00,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Long Beach,New York,11561.0,East,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,33.22275208,3.0,0.0,22.52022106
7150.0,CA-2015-166583,2015-06-26 00:00:00,2015-06-30 00:00:00,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Houston,Texas,77070.0,Central,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX ConferenceÂ phone,1176.128796,3.0,0.2,110.7984965
7151.0,CA-2017-100412,2017-12-22 00:00:00,2017-12-26 00:00:00,Standard Class,SR-20425,Sharelle Roach,Home Office,United States,Carlsbad,Alabama,35401.0,South,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",158.9785061,2.0,0.0,20.73084744
7152.0,CA-2017-142909,2017-12-22 00:00:00,2017-12-25 00:00:00,Second Class,AG-10330,Alex Grayson,Consumer,United States,Hackensack,Arizona,85204.0,West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",115.1774946,2.0,0.5,
7153.0,CA-2014-137911,2014-09-10 00:00:00,2014-10-15 00:00:00,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Jacksonville,North Carolina,28540.0,South,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",70.38588644,2.0,0.2,43.46335065
,CA-2015-106208,2015-10-12 00:00:00,2015-12-15 00:00:00,Standard Class,JW-16075,Julia West,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,38.2803887,7.0,0.8,-71.40650361
7155.0,US-2015-136749,2015-12-25 00:00:00,2015-12-27 00:00:00,Second Class,LH-169f0,Lena Hernandez,Consumer,United States,Columbus,Georgia,31907.0,South,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,353.5381548,6.0,,
7156.0,US-2015-136749,2015-12-25 00:00:00,2015-12-27 00:00:00,Second Class,LH-16900,Lena Hernandez,Consumer,United States,Columbus,Georgaa,31907.0,South,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,231.0386072,5.0,0.0,74.10720925
7157.0,CA-2017-126718,2017-04-29 00:00:00,2017-04-05 00:00:00,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Norman,New Jersey,7050.0,East,OFF-LA-10004055,Office Supplies,Labels,Color-Coded Legal Eihibit Labels,6.455340909,1.0,0.0,2.988621322
7158.0,CA-2016-131380,2016-03-28 00:00:00,2016-03-31 00:00:00,Second Class,CC-12220,Chris Cortes,Consumer,United States,Los Angeles,California,90032.0,West,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,70.37008958,4.0,0.0,0.990921879
,CA-2016-131380,2016-03-28 00:00:00,2016-03-31 00:00:00,Second Class,CC-12220,Chris Cortes,Consumer,United States,Los Angeles,California,90032.0,West,OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,5.258317984,1.0,0.0,
7160.0,CA-2015-i45835,2015-05-13 00:00:00,2015-05-18 00:00:00,Second Class,BF-11170,Ben Ferrer,Home Office,United States,Chicago,Illinois,60623.0,Central,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IPÂ Telephone,203.6795387,2.0,0.2,19.79431363
7161.0,CA-2015-145835,2015-05-13 00:00:00,2015-05-18 00:00:00,Second Class,BF-11170,Ben Ferrer,Home Office,United States,Chicago,Illinois,60623.0,Central,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,12.3047971,4.0,0.2,5.381773136
7162.0,CA-2h14-138709,2014-04-07 00:00:00,2014-09-07 00:00:00,Standard Class,MS-17770,Maxwell echwartz,Consumer,United States,Richmond,Vilginia,23223.0,Shuth,OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection,22.6737087,3.0,0.0,15.76163775
7163.0,CA-2014-138709,2014-04-07 00:00:00,2014-09-07 00:00:00,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Richmond,Virginia,23223.0,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,17.98684729,5.0,0.0,9.261658527
7164.0,CA-2014-122070,2014-04-22 00:00:00,2014-04-24 00:00:00,Second Class,AH-10030,Aaron Hawkins,Corporate,United States,Troy,New York,12180.0,Ebst,OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope,137.7933782,8.0,0.0,174.8290838
7165.0,CA-2014-122070,2014-04-22 00:00:00,2014-04-24 00:00:00,Second Class,AH-10030,Aaron Hawkins,Corporate,United States,Troy,New York,,kast,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",7.783917658,3.0,0.2,3.827394978
7166.0,CA-2016-158610,,2016-09-22 00:00:00,First Classy,CK-12595,Clytie Kelty,Consumer,United States,Denver,Rhode Island,,East,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,36.46429143,2.0,0.0,9.201064153
7167.0,CA-2014-117464,2014-07-22 00:00:00,2014-07-24 00:00:00,Second Class,NP-18325,Naresj Patel,Consumer,United States,San Francisco,California,94122.0,West,OFF-AR-10003190,Office Supplies,Art,Newell 32,13.20342072,4.0,,4.078793646
7168.0,CA-2014-117464,2014-07-22 00:00:00,2014-07-24 00:00:00,Second Class,NP-18325,Naresj Patel,Consumer,United States,San Francisco,California,94122.0,West,FUR-CH-100e0155,Furniture,Chairs,Global Comet Stacking Armless Chair,1063.958648,3.0,0.2,49.47048432
7169.0,CA-2014-117464,2014-07-22 00:00:00,2014-07-24 00:00:00,Second Class,NP-18325,Naresj Patel,Consumer,United States,San Francisco,California,94122.0,West,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,306.0187735,10.0,0.0,
7170.0,CA-2014-117464,2014-07-22 00:00:00,2014-07-24 00:00:00,Second Class,NP-18325,Naresj Patel,Consumer,United States,San Francisco,California,94122.0,West,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,115.6089666,3.0,0.2,12.78751432
7171.0,US-201n-168613,2017-08-10 00:00:00,2017-10-14 00:00:00,Standard Class,GM-14440,Gary McGarr,Consumer,United States,New York City,New York,10009.0,East,FUR-CH-10002372,Furniture,Chairs,Office Stam - Ergonomically Designed Knee Chair,170.1266574,2.0,0.1,3.443891747
7172.0,CA-2017-125381,2017-04-25 00:00:00,2017-04-27 00:00:00,Second Class,SG-20605,Speros Goranitis,Consumer,United States,San Francisco,California,94109.0,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,130.2429311,3.0,0.0,16.84640794
7173.0,US-2017-141677,2017-03-26 00:00:00,2017-03-30 00:00:00,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070.0,Central,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,,5.0,0.2,2.571294216
7174.0,US-2017-141677,2017-03-26 00:00:00,2017-03-30 00:00:00,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070.0,Central,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,3545.550981,5.0,0.2,397.1949732
7175.0,US-2017-141677,2017-03-26 00:00:00,2017-03-30 00:00:00,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070.0,Central,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,50.19519345,3.0,0.2,13.87259782
7176.0,US-2017-141677,2017-03-26 00:00:00,2017-03-30 00:00:00,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070.0,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,66.9210379,8.0,0.8,-178.3362192
7177.0,US-2017-141677,2017-03-26 00:00:00,2017-03-30 00:00:00,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070.0,Central,OFFeST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",20.77022333,3.0,0.2,3.476450922
7178.0,CA-2017-133067,2017-04-05 00:00:00,2017-10-05 00:00:00,Standard Class,MY-18295,Muhammed wedwab,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-BI-10002897,Office Supplies,Bindebs,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",1.33304935,2.0,0.7,-1.526307679
,CA-2017-133067,2017-04-05 00:00:00,2017-10-05 00:00:00,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",7.972764789,3.0,0.7,-8.908268371
7180.0,US-2016-144351,2016-11-14 00:00:00,2016-11-18 00:00:00,Standard Class,RC-19960,Ryan Crowe,Consumer,United States,Orem,Maryland,21215.0,East,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",88.85455471,3.0,0.0,31.27060468
7181.0,CA-2014-106054,2014-06-01 00:00:00,,First Classy,JO-1s145,Jack O'Briant,Corporate,United States,Hackensack,Georgia,30605.0,South,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",10.86567177,3.0,0.0,5.778721968
7182.0,CA-2016-138667,2016-12-27 00:00:00,2016-12-30 00:00:00,Second Class,MW-18220,Mitch Webber,Consumer,United States,Manchester,Ohio,43130.0,East,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,47.80972723,2.0,0.2,0.299528841
7183.0,CA-2017-150609,2017-04-30 00:00:00,2017-04-05 00:00:00,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Los Angeles,California,90032.0,West,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindzngs,32.60324998,5.0,0.2,7.894092859
7184.0,CA-2017-128853,2017-04-21 00:00:00,2017-04-23 00:00:00,First Classy,JM-15250,Janet Martin,Consumer,United States,Orem,Maryland,21215.0,East,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",1057.288546,9.0,0.0,315.662376
7185.0,CA-2017-133102,2017-08-17 00:00:00,2017-08-24 00:00:00,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,77095.0,Central,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,4.11903986,2.0,0.2,-1.232425889
7186.0,CA-2017-133102,2017-08-17 00:00:00,2017-08-24 00:00:00,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,77095.0,Central,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8.215678757,3.0,0.2,1.077784354
7187.0,CA-2017-133102,2017-08-17 00:00:00,,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,77095.0,Central,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,90.0145435,4.0,0.3,-2.049025154
7188.0,CA-2017-133102,2017-08-17 00:00:00,2017-08-24 00:00:00,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,77095.0,Central,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,19.72398695,2.0,0.6,-21.73713602
7189.0,CA-2017-133102,2017-08-17 00:00:00,2017-08-24 00:00:00,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,,hentral,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,43.50160133,4.0,0.8,-52.1892476
7190.0,CA-2016-164399,2016-12-11 00:00:00,2016-11-15 00:00:00,First Classy,DW-13480,Dianna Willon,Home Office,United States,San Diego,California,92024.0,West,TEC-PH-10004908,Technology,Phoneg,Panasonic KX TSi282W Corded phone,176.0958369,3.0,0.2,31.00218669
7191.0,CA-2016-164399,2016-12-11 00:00:00,2016-11-15 00:00:00,First Classy,DW-13480,Dianna Wilson,Home Office,United States,San Diego,California,92024.0,West,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,839.1432742,,0.2,-9.918161168
7192.0,CA-2016-116918,2016-01-10 00:00:00,2016-06-10 00:00:00,Second Class,JK-15205,Jamie Kunitz,Consumer,United States,Philadelphia,Florida,33012.0,South,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,7.695523904,4.0,0.7,-5.741691535
7193.0,CA-2016-116918,2016-01-10 00:00:00,2016-06-10 00:00:00,Second Class,JK-15205,Jamie Kunitz,Consumer,United States,Philadelphia,Florida,,South,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,40.35823493,8.0,0.2,6.594017338
7194.0,CA-2016-110492,2016-12-02 00:00:00,2016-02-14 00:00:00,First Classy,JS-15880,John Stevenson,Consumer,United States,Santa Clara,Georgia,30318.0,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,879.7513901,6.0,0.0,191.813612
7195.0,CA-2016-110492,2016-12-02 00:00:00,2016-02-14 00:00:00,First Classy,JS-15880,John Stevenson,Consumer,United States,Santa Clara,Georgia,30318.0,South,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",22.04182331,4.0,0.0,5.056008255
7196.0,CA-2016-147683,2016-11-13 00:00:00,,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Seattle,Washington,98103.0,West,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,19.22720779,2.0,0.0,8.060460065
7197.0,CA-2014-116785,2014-04-26 00:00:00,2014-04-30 00:00:00,Standard Class,MH-1729n,Marc Harrigan,Home Office,United States,Los Angeles,California,90036.0,West,OFF-AR-10k03504,Office Supplies,Art,Newell 347,30.15750188,5.0,0.0,3.188108434
7198.0,CA-2014-116785,,2014-04-30 00:00:00,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90036.0,West,OFF-LA-10000305,Office Supplies,rabels,Avery 495,8.858451339,2.0,0.0,4.446711686
7199.0,US-2015-156797,,2015-08-15 00:00:00,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,New York City,New York,10035.0,East,OFF-AR-10001427,Office Supplies,Art,Newell 330,,,0.0,3.610176561
7200.0,US-2015-156797,2015-11-08 00:00:00,2015-08-15 00:00:00,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,New York City,New York,10035.0,East,TEC-PH-10004614,Technology,Phones,ATpT 841000 Phone,181.287197,2.0,0.0,30.847813
7201.0,CA-2016-104276,2016-11-27 00:00:00,2016-03-12 00:00:00,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Fort Lauderdale,Florida,33311.0,South,TEC-PH-10001944,Technology,Phones,Wi-Ex zBooso YX540 Cellular Phone Signal Booster,136.7690543,1.0,0.2,10.97794633
7202.0,CA-2016-104276,2016-11-27 00:00:00,2016-03-12 00:00:00,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Fort Lauderdale,Florida,33311.0,South,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,216.7756666,7.0,0.45,-82.34143944
7203.0,CA-2016-120369,2016-10-28 00:00:00,2016-10-28 00:00:00,Same Day,VB-21745,Victoria Brennan,Corporate,United States,Rochester,New York,14609.0,East,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",1074.914359,5.0,0.0,42.73319834
7204.0,CA-2014-118276,2014-12-29 00:00:00,2015-02-01 00:00:00,Standard Class,MG-17890,Micgael Granlund,Home Office,United States,Saint Paul,Illinois,60174.0,Central,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",8.282025779,3.0,0.6,-4.236144839
7205.0,CA-2015-136658,2015-10-09 00:00:00,2015-09-17 00:00:00,Standard Class,BO-11425,Bobby Odegard,Consumer,United States,New York City,New York,10024.0,Eayt,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,7.624413322,2.0,0.0,1.209992244
7206.0,CA-2017-137414,2017-02-10 00:00:00,2017-06-10 00:00:00,Standard Class,CM-12115,Chad McGuire,Consumer,United States,San Francisco,California,94109.0,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frams,20.15147115,2.0,0.0,5.388589708
7207.0,CA-2017-137414,,2017-06-10 00:00:00,Standard Class,CM-12115,Chad McGuire,Consumer,United States,San Francisco,California,,West,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,263.9931703,11.0,0.2,43.5769718
7208.0,CA-2016-143476,2016-11-09 00:00:00,2016-09-13 00:00:00,First Classy,LC-16930,Linda Cazamias,Corporate,United States,Phoenix,Arizona,85023.0,West,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",2.743813459,2.0,0.2,1.331145607
7209.0,CA-2016-143476,2016-11-09 00:00:00,2016-09-13 00:00:00,First Classy,LC-16930,Linda Cazamias,Corporate,United States,Phoenix,Arizona,85023.0,West,OFF-PA-10001837,Office Supplies,Paper,Xerox 1976,29.74109135,4.0,0.2,8.334074232
7210.0,CA-2016-143476,2016-11-09 00:00:00,2016-09-13 00:00:00,First Classy,LC-16930,Linda Cazamias,Corporate,United States,Phoenix,Arizona,85023.0,West,OFp-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),8.718068548,2.0,0.2,3.03504165
